"","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19"
"V15",0.561454434723391,0.56003001385407,0.0268358923091195,-0.496052632896402,-0.44299193370534,-0.745094212064254,-0.235931326133451,-0.471767973672276,-0.596926526237353,-0.53749390857806,0.0461078771209106,0.567229919569716,0.883476167716528
"V16",1.45547058684077,1.10547221850475,0.313546031742493,-0.967948514866893,-0.817515555564915,-0.393234720113723,-1.22380488521245,-0.378615034187993,0.124849530629716,-1.50102904875952,-0.186353756292546,0.511063116214125,0.317969472419858
"V17",1.40462950012506,1.06166700780461,0.923943239122067,0.660796790728609,0.260815124975609,0.654625342248706,-1.0708093747287,-0.875248594340773,-1.31812785309329,-1.28209549395065,-1.19405665934671,-0.34088268709475,-0.342871773441105
"V18",-0.65759096216034,-0.0845195498562486,0.989529925189793,0.571029801845069,0.251795568474053,1.7929414602957,0.418212951390014,0.372907006150595,0.909251760552254,0.0598456002763227,-0.739343523134417,-1.19394554129427,-1.62621017384975
"V19",-1.07819442749638,0.0865457569153061,-0.374237315960544,0.915835664707307,-0.402188107896024,0.375553931632624,0.576617643068671,-0.26863127537761,1.21989684910143,0.376839497124743,0.118970427610465,0.398153586275867,-0.863367357614555
"V20",-0.33543247539191,0.1224262189764,-0.815780109941077,-0.38882001231463,-1.80082121857601,0.0197032703622856,-0.00156707696095283,0.296755509468936,-0.0291224703787488,0.191781546528104,0.543376910791244,1.5561850665229,0.856388513181307
"V21",1.24739009885778,0.902936332732276,0.410719087862105,1.18131904122592,0.763849980528385,-0.348608480218484,-1.22394663587479,-1.27842081753661,-1.16103385429983,-1.37559607401296,-0.739705014060685,-0.0882358210612141,0.159176038132563
"V22",0.324055738239815,0.69526399567149,1.30399625072909,1.59064363042174,1.29318751885246,0.936602222822617,-0.0901708401941264,0.0502175860135067,-0.492014449110327,-1.14500209638107,-1.46954603411489,-1.6452317655957,-1.45479797911362
"V23",-0.206429715743988,-0.233629536481645,-0.411388335037433,0.959991928113489,0.113831216061868,0.203453093921161,0.394088874481312,0.01193406137718,-0.138384659684025,-0.102738121453796,0.0668451008676736,-0.252586885902202,-0.0616627133221394
"V24",-0.211512169190873,-0.151422009357514,-0.851461049030069,0.185789709157147,-0.323509202404651,-0.0642783864562887,0.537506487518409,0.120646599820255,0.733582540689012,0.14417267352071,0.261445708181635,0.0155813535632877,-0.0310502652845879
"V25",1.08766132369251,0.437992538271393,-0.326702112585648,-0.417973251998217,-1.04744631291576,-1.31983636107132,-0.0137067623964983,-0.125257474638301,-0.297267480393141,-0.427476784990299,0.245455333467286,0.181728100453586,0.843425620182765
